id,pair_type,comet_score
299,base_tf,0.9535895586013794
299,base_es,0.8864850997924805
299,tf_es,0.9047195315361023
300,base_tf,0.9275862574577332
300,base_es,0.9033799767494202
300,tf_es,0.9003852009773254
301,base_tf,0.9258076548576355
301,base_es,0.9402689337730408
301,tf_es,0.8982134461402893
302,base_tf,0.9327458739280701
302,base_es,0.928022563457489
302,tf_es,0.9160876274108887
303,base_tf,0.9591479301452637
303,base_es,0.9402729272842407
303,tf_es,0.9387856721878052
304,base_tf,0.9222193956375122
304,base_es,0.9410730600357056
304,tf_es,0.8815559148788452
305,base_tf,0.9460064768791199
305,base_es,0.9509327411651611
305,tf_es,0.9270234704017639
306,base_tf,0.9498292803764343
306,base_es,0.9392592310905457
306,tf_es,0.9291117787361145
307,base_tf,0.952450156211853
307,base_es,0.9374874830245972
307,tf_es,0.93407142162323
308,base_tf,0.9248307347297668
308,base_es,0.9359734654426575
308,tf_es,0.9308249354362488
309,base_tf,0.9502536654472351
309,base_es,0.926694929599762
309,tf_es,0.9232370257377625
310,base_tf,0.9451492428779602
310,base_es,0.9619714617729187
310,tf_es,0.9227784276008606
311,base_tf,0.9647795557975769
311,base_es,0.9477515816688538
311,tf_es,0.9243426322937012
312,base_tf,0.9641969203948975
312,base_es,0.9435001611709595
312,tf_es,0.9204835891723633
313,base_tf,0.9605421423912048
313,base_es,0.9590854048728943
313,tf_es,0.9565695524215698
314,base_tf,0.9355202317237854
314,base_es,0.8657383322715759
314,tf_es,0.8133874535560608
315,base_tf,0.928082287311554
315,base_es,0.9222649931907654
315,tf_es,0.8890236616134644
316,base_tf,0.9626066088676453
316,base_es,0.9584882259368896
316,tf_es,0.9318092465400696
317,base_tf,0.8833404183387756
317,base_es,0.8713869452476501
317,tf_es,0.8724231123924255
318,base_tf,0.9134309887886047
318,base_es,0.8717694878578186
318,tf_es,0.8706720471382141
319,base_tf,0.9495834112167358
319,base_es,0.9551275372505188
319,tf_es,0.9295818209648132
320,base_tf,0.8944246768951416
320,base_es,0.9074687361717224
320,tf_es,0.914004385471344
321,base_tf,0.8461291193962097
321,base_es,0.9262004494667053
321,tf_es,0.8104385733604431
322,base_tf,0.9400938749313354
322,base_es,0.8860315680503845
322,tf_es,0.88053959608078
323,base_tf,0.9110170006752014
323,base_es,0.8881310820579529
323,tf_es,0.8604232668876648
324,base_tf,0.9362451434135437
324,base_es,0.9544993042945862
324,tf_es,0.9284448623657227
325,base_tf,0.9614671468734741
325,base_es,0.8857638239860535
325,tf_es,0.8762425184249878
326,base_tf,0.9342586398124695
326,base_es,0.9124517440795898
326,tf_es,0.8892488479614258
327,base_tf,0.9214020371437073
327,base_es,0.8996807336807251
327,tf_es,0.9163872599601746
328,base_tf,0.930820643901825
328,base_es,0.9289003014564514
328,tf_es,0.9098863005638123
329,base_tf,0.9394928812980652
329,base_es,0.9336088299751282
329,tf_es,0.8785777688026428
330,base_tf,0.9291900992393494
330,base_es,0.8910371661186218
330,tf_es,0.8425617814064026
331,base_tf,0.9014644026756287
331,base_es,0.9048132300376892
331,tf_es,0.8619839549064636
332,base_tf,0.8776558041572571
332,base_es,0.863311231136322
332,tf_es,0.8383365273475647
333,base_tf,0.9603145718574524
333,base_es,0.9606330990791321
333,tf_es,0.953804075717926
334,base_tf,0.8899967074394226
334,base_es,0.896077036857605
334,tf_es,0.8754671812057495
335,base_tf,0.9251580238342285
335,base_es,0.9137126803398132
335,tf_es,0.8500844240188599
336,base_tf,0.9357523322105408
336,base_es,0.9329431056976318
336,tf_es,0.9287333488464355
337,base_tf,0.891654908657074
337,base_es,0.8573436737060547
337,tf_es,0.8316474556922913
338,base_tf,0.8823976516723633
338,base_es,0.89701247215271
338,tf_es,0.7979215979576111
339,base_tf,0.9112411141395569
339,base_es,0.9051521420478821
339,tf_es,0.9033392071723938
340,base_tf,0.9605405926704407
340,base_es,0.9363605380058289
340,tf_es,0.9281812906265259
341,base_tf,0.9482736587524414
341,base_es,0.9433585405349731
341,tf_es,0.9267926812171936
342,base_tf,0.9618692994117737
342,base_es,0.9449580311775208
342,tf_es,0.9394025802612305
343,base_tf,0.8852638006210327
343,base_es,0.9016602635383606
343,tf_es,0.8711276054382324
344,base_tf,0.9551183581352234
344,base_es,0.9618790745735168
344,tf_es,0.9493217468261719
345,base_tf,0.9211410284042358
345,base_es,0.9087588787078857
345,tf_es,0.8698229193687439
346,base_tf,0.9489061832427979
346,base_es,0.910810649394989
346,tf_es,0.8993226289749146
347,base_tf,0.9436638951301575
347,base_es,0.9280291199684143
347,tf_es,0.9059694409370422
348,base_tf,0.9288430213928223
348,base_es,0.9223117232322693
348,tf_es,0.8840309977531433
349,base_tf,0.9522879719734192
349,base_es,0.9463557004928589
349,tf_es,0.9378756284713745
350,base_tf,0.9339364171028137
350,base_es,0.947750985622406
350,tf_es,0.8810696005821228
351,base_tf,0.9144929647445679
351,base_es,0.9198253750801086
351,tf_es,0.8778583407402039
352,base_tf,0.9339662194252014
352,base_es,0.9326136708259583
352,tf_es,0.8934713006019592
353,base_tf,0.9256466031074524
353,base_es,0.9299187660217285
353,tf_es,0.8942192196846008
354,base_tf,0.9215498566627502
354,base_es,0.9013833403587341
354,tf_es,0.9153557419776917
355,base_tf,0.9318721890449524
355,base_es,0.8987212181091309
355,tf_es,0.8839148879051208
356,base_tf,0.957817554473877
356,base_es,0.9607484936714172
356,tf_es,0.9471034407615662
357,base_tf,0.9543029069900513
357,base_es,0.9432182908058167
357,tf_es,0.9376903772354126
358,base_tf,0.9267057180404663
358,base_es,0.9172937273979187
358,tf_es,0.8877025246620178
359,base_tf,0.8674352765083313
359,base_es,0.8980087637901306
359,tf_es,0.8041434288024902
360,base_tf,0.9245949983596802
360,base_es,0.9595233798027039
360,tf_es,0.8526234030723572
361,base_tf,0.8966858983039856
361,base_es,0.8740636110305786
361,tf_es,0.839889645576477
362,base_tf,0.9243659377098083
362,base_es,0.9043383002281189
362,tf_es,0.8588970303535461
363,base_tf,0.9066320061683655
363,base_es,0.9159186482429504
363,tf_es,0.889495313167572
364,base_tf,0.9049606323242188
364,base_es,0.8938109874725342
364,tf_es,0.8636385202407837
365,base_tf,0.8978684544563293
365,base_es,0.9158750772476196
365,tf_es,0.9192702174186707
366,base_tf,0.9133041501045227
366,base_es,0.9198669791221619
366,tf_es,0.8596568703651428
367,base_tf,0.9635576009750366
367,base_es,0.9612154364585876
367,tf_es,0.9646292924880981
368,base_tf,0.9341447949409485
368,base_es,0.9414299726486206
368,tf_es,0.9119495749473572
369,base_tf,0.9542680978775024
369,base_es,0.9557690024375916
369,tf_es,0.9455101490020752
370,base_tf,0.9535061120986938
370,base_es,0.9564850330352783
370,tf_es,0.9353071451187134
371,base_tf,0.9251061677932739
371,base_es,0.9167371392250061
371,tf_es,0.8920922875404358
372,base_tf,0.9622398018836975
372,base_es,0.8925907015800476
372,tf_es,0.8994685411453247
373,base_tf,0.9552673697471619
373,base_es,0.9482915997505188
373,tf_es,0.9441468119621277
374,base_tf,0.9636568427085876
374,base_es,0.9557477831840515
374,tf_es,0.9506881237030029
375,base_tf,0.9510768055915833
375,base_es,0.9412171840667725
375,tf_es,0.9403323531150818
376,base_tf,0.9552401900291443
376,base_es,0.9509221911430359
376,tf_es,0.9467107057571411
377,base_tf,0.9378343820571899
377,base_es,0.9400889277458191
377,tf_es,0.8883779644966125
378,base_tf,0.9399420619010925
378,base_es,0.9342455267906189
378,tf_es,0.9291679859161377
379,base_tf,0.9517702460289001
379,base_es,0.9574199914932251
379,tf_es,0.9529831409454346
380,base_tf,0.9455245733261108
380,base_es,0.937553346157074
380,tf_es,0.9328791499137878
381,base_tf,0.9391433596611023
381,base_es,0.9387082457542419
381,tf_es,0.9632053375244141
382,base_tf,0.9615079164505005
382,base_es,0.9686084389686584
382,tf_es,0.9420742392539978
383,base_tf,0.9337551593780518
383,base_es,0.9244999289512634
383,tf_es,0.8912814855575562
384,base_tf,0.8805056214332581
384,base_es,0.8475039601325989
384,tf_es,0.806788444519043
385,base_tf,0.9446054100990295
385,base_es,0.8914552330970764
385,tf_es,0.8920257687568665
386,base_tf,0.9031447172164917
386,base_es,0.9194428324699402
386,tf_es,0.9257314801216125
387,base_tf,0.9476003646850586
387,base_es,0.9577715396881104
387,tf_es,0.8951354622840881
388,base_tf,0.8827874064445496
388,base_es,0.9346551895141602
388,tf_es,0.8330290913581848
389,base_tf,0.9558191299438477
389,base_es,0.9526640176773071
389,tf_es,0.934231698513031
390,base_tf,0.9189084768295288
390,base_es,0.9018580913543701
390,tf_es,0.9066159129142761
391,base_tf,0.9398550987243652
391,base_es,0.9450566172599792
391,tf_es,0.8572245240211487
392,base_tf,0.9249189496040344
392,base_es,0.9090753197669983
392,tf_es,0.8795650601387024
393,base_tf,0.9200895428657532
393,base_es,0.9213598966598511
393,tf_es,0.8471367359161377
394,base_tf,0.8045847415924072
394,base_es,0.8296084403991699
394,tf_es,0.9110715985298157
395,base_tf,0.9362078905105591
395,base_es,0.9344015717506409
395,tf_es,0.9237707257270813
396,base_tf,0.9367678761482239
396,base_es,0.9286351799964905
396,tf_es,0.9275258779525757
397,base_tf,0.953116238117218
397,base_es,0.9531958699226379
397,tf_es,0.9441496133804321
398,base_tf,0.9484925270080566
398,base_es,0.9556588530540466
398,tf_es,0.9231497049331665
399,base_tf,0.929811954498291
399,base_es,0.9182316064834595
399,tf_es,0.9156741499900818
400,base_tf,0.9232773780822754
400,base_es,0.9142030477523804
400,tf_es,0.897561252117157
401,base_tf,0.9397964477539062
401,base_es,0.9121924638748169
401,tf_es,0.8865111470222473
402,base_tf,0.9523473978042603
402,base_es,0.9492717981338501
402,tf_es,0.9378886818885803
403,base_tf,0.9338517189025879
403,base_es,0.9364259243011475
403,tf_es,0.9002406001091003
404,base_tf,0.9270051121711731
404,base_es,0.9292261004447937
404,tf_es,0.9244702458381653
405,base_tf,0.9555606245994568
405,base_es,0.9622878432273865
405,tf_es,0.9376339316368103
406,base_tf,0.9453049898147583
406,base_es,0.9440804123878479
406,tf_es,0.9163394570350647
407,base_tf,0.9486920237541199
407,base_es,0.9528865814208984
407,tf_es,0.9339401721954346
408,base_tf,0.94048011302948
408,base_es,0.9495121836662292
408,tf_es,0.9247331023216248
409,base_tf,0.9309514164924622
409,base_es,0.9266117215156555
409,tf_es,0.8818894028663635
410,base_tf,0.9238091111183167
410,base_es,0.941102147102356
410,tf_es,0.8847836256027222
411,base_tf,0.9401898980140686
411,base_es,0.9332480430603027
411,tf_es,0.9055123329162598
412,base_tf,0.9282597899436951
412,base_es,0.9383185505867004
412,tf_es,0.8896110653877258
413,base_tf,0.9109664559364319
413,base_es,0.9313644170761108
413,tf_es,0.8690183758735657
414,base_tf,0.919390082359314
414,base_es,0.9391975998878479
414,tf_es,0.8905065655708313
415,base_tf,0.936497688293457
415,base_es,0.9353342652320862
415,tf_es,0.9042014479637146
416,base_tf,0.9532768130302429
416,base_es,0.9624937176704407
416,tf_es,0.9340320825576782
417,base_tf,0.9480999112129211
417,base_es,0.9519879221916199
417,tf_es,0.9404670000076294
418,base_tf,0.9034072756767273
418,base_es,0.9143956899642944
418,tf_es,0.8823276162147522
419,base_tf,0.9471218585968018
419,base_es,0.9551612734794617
419,tf_es,0.9222211241722107
420,base_tf,0.9494491815567017
420,base_es,0.9504913091659546
420,tf_es,0.9286696910858154
421,base_tf,0.9299243092536926
421,base_es,0.9403201341629028
421,tf_es,0.9155281186103821
422,base_tf,0.9027358293533325
422,base_es,0.9183912873268127
422,tf_es,0.8536670207977295
423,base_tf,0.9460068941116333
423,base_es,0.9479935169219971
423,tf_es,0.9421338438987732
424,base_tf,0.9075102806091309
424,base_es,0.9167301058769226
424,tf_es,0.8633249998092651
425,base_tf,0.8413596749305725
425,base_es,0.8493947386741638
425,tf_es,0.8227982521057129
426,base_tf,0.9089125990867615
426,base_es,0.8748308420181274
426,tf_es,0.8568911552429199
427,base_tf,0.884519636631012
427,base_es,0.901188850402832
427,tf_es,0.8523704409599304
428,base_tf,0.9209901690483093
428,base_es,0.918208122253418
428,tf_es,0.896845281124115
429,base_tf,0.953908383846283
429,base_es,0.960071861743927
429,tf_es,0.9437018632888794
430,base_tf,0.937583863735199
430,base_es,0.9577270150184631
430,tf_es,0.9196715950965881
431,base_tf,0.907030463218689
431,base_es,0.8890896439552307
431,tf_es,0.9273608326911926
432,base_tf,0.9461638331413269
432,base_es,0.9610118865966797
432,tf_es,0.9407081007957458
433,base_tf,0.889147937297821
433,base_es,0.9150382876396179
433,tf_es,0.847499668598175
434,base_tf,0.9460985660552979
434,base_es,0.9395037293434143
434,tf_es,0.9302940368652344
435,base_tf,0.9250382781028748
435,base_es,0.9233751893043518
435,tf_es,0.9415267109870911
436,base_tf,0.915519118309021
436,base_es,0.9202808737754822
436,tf_es,0.9035487174987793
437,base_tf,0.8843491673469543
437,base_es,0.9063690304756165
437,tf_es,0.8815470337867737
438,base_tf,0.9477562308311462
438,base_es,0.9536913633346558
438,tf_es,0.9343402981758118
439,base_tf,0.9277696013450623
439,base_es,0.930499792098999
439,tf_es,0.8611919283866882
440,base_tf,0.9388644099235535
440,base_es,0.9207282662391663
440,tf_es,0.8943279385566711
441,base_tf,0.925966739654541
441,base_es,0.8794599175453186
441,tf_es,0.8788623809814453
442,base_tf,0.9225965142250061
442,base_es,0.9194704294204712
442,tf_es,0.8667786717414856
443,base_tf,0.9156047105789185
443,base_es,0.9342390894889832
443,tf_es,0.8800801634788513
444,base_tf,0.9441443085670471
444,base_es,0.917759358882904
444,tf_es,0.8895998001098633
445,base_tf,0.9424043893814087
445,base_es,0.9287868142127991
445,tf_es,0.9176326990127563
446,base_tf,0.914387047290802
446,base_es,0.9176015257835388
446,tf_es,0.9227438569068909
447,base_tf,0.9419748783111572
447,base_es,0.9272604584693909
447,tf_es,0.9118923544883728
448,base_tf,0.9051214456558228
448,base_es,0.9406735897064209
448,tf_es,0.8849238157272339
449,base_tf,0.9531872272491455
449,base_es,0.9524297714233398
449,tf_es,0.9395456910133362
450,base_tf,0.9433119893074036
450,base_es,0.9549742937088013
450,tf_es,0.9155992865562439
451,base_tf,0.9051491618156433
451,base_es,0.9544318318367004
451,tf_es,0.8118277192115784
452,base_tf,0.9176700711250305
452,base_es,0.9137465357780457
452,tf_es,0.8749138116836548
453,base_tf,0.9369968175888062
453,base_es,0.9283118844032288
453,tf_es,0.9133921265602112
454,base_tf,0.9363505244255066
454,base_es,0.9552677869796753
454,tf_es,0.9171894192695618
455,base_tf,0.9431843757629395
455,base_es,0.9519805908203125
455,tf_es,0.9314613938331604
456,base_tf,0.8806309103965759
456,base_es,0.8653731346130371
456,tf_es,0.9040871262550354
457,base_tf,0.9629316926002502
457,base_es,0.9621821641921997
457,tf_es,0.9580897688865662
458,base_tf,0.9225321412086487
458,base_es,0.9170852899551392
458,tf_es,0.9319977164268494
459,base_tf,0.9467963576316833
459,base_es,0.9502487778663635
459,tf_es,0.9158941507339478
460,base_tf,0.9413891434669495
460,base_es,0.9502080678939819
460,tf_es,0.9205359220504761
461,base_tf,0.8859238028526306
461,base_es,0.8972168564796448
461,tf_es,0.8466213941574097
462,base_tf,0.9068954586982727
462,base_es,0.9015621542930603
462,tf_es,0.8679572939872742
463,base_tf,0.9530722498893738
463,base_es,0.9565358757972717
463,tf_es,0.9286503195762634
464,base_tf,0.9202974438667297
464,base_es,0.9476848840713501
464,tf_es,0.8954836130142212
465,base_tf,0.9409879446029663
465,base_es,0.9145235419273376
465,tf_es,0.8762729167938232
466,base_tf,0.9246110320091248
466,base_es,0.9231212139129639
466,tf_es,0.9048791527748108
467,base_tf,0.8671084642410278
467,base_es,0.8926143050193787
467,tf_es,0.8914283514022827
468,base_tf,0.9389801025390625
468,base_es,0.9342165589332581
468,tf_es,0.940790057182312
469,base_tf,0.9176381826400757
469,base_es,0.9218643307685852
469,tf_es,0.8965716361999512
470,base_tf,0.9083612561225891
470,base_es,0.8918917775154114
470,tf_es,0.9058358073234558
471,base_tf,0.9090778231620789
471,base_es,0.9268255233764648
471,tf_es,0.8838644027709961
472,base_tf,0.9464431405067444
472,base_es,0.9500654339790344
472,tf_es,0.9326172471046448
473,base_tf,0.9435920119285583
473,base_es,0.9393836855888367
473,tf_es,0.925436794757843
474,base_tf,0.9156578183174133
474,base_es,0.9045282006263733
474,tf_es,0.8800053000450134
475,base_tf,0.9262491464614868
475,base_es,0.9417349696159363
475,tf_es,0.9263201951980591
476,base_tf,0.8923311233520508
476,base_es,0.9230203032493591
476,tf_es,0.8507712483406067
477,base_tf,0.8272677063941956
477,base_es,0.8406277894973755
477,tf_es,0.9340844750404358
478,base_tf,0.8825625777244568
478,base_es,0.8772854208946228
478,tf_es,0.859886646270752
479,base_tf,0.9517521262168884
479,base_es,0.9430752396583557
479,tf_es,0.91681969165802
480,base_tf,0.9177947640419006
480,base_es,0.945461094379425
480,tf_es,0.9019824266433716
481,base_tf,0.9043881893157959
481,base_es,0.931037962436676
481,tf_es,0.8738800883293152
482,base_tf,0.9076857566833496
482,base_es,0.9282545447349548
482,tf_es,0.8957345485687256
483,base_tf,0.9461483359336853
483,base_es,0.9535906314849854
483,tf_es,0.9137179255485535
484,base_tf,0.8599780201911926
484,base_es,0.8829427361488342
484,tf_es,0.8270432353019714
485,base_tf,0.9108017086982727
485,base_es,0.9534520506858826
485,tf_es,0.8713353276252747
486,base_tf,0.8636803030967712
486,base_es,0.8716039061546326
486,tf_es,0.8687514066696167
487,base_tf,0.9417905211448669
487,base_es,0.9481181502342224
487,tf_es,0.9280393123626709
488,base_tf,0.9025743007659912
488,base_es,0.9301542639732361
488,tf_es,0.8963109850883484
489,base_tf,0.9272817373275757
489,base_es,0.9352344870567322
489,tf_es,0.9052720069885254
490,base_tf,0.9001324772834778
490,base_es,0.9230619072914124
490,tf_es,0.8663515448570251
491,base_tf,0.9446949362754822
491,base_es,0.9250032305717468
491,tf_es,0.8989196419715881
492,base_tf,0.9041076302528381
492,base_es,0.9096705317497253
492,tf_es,0.8955445289611816
493,base_tf,0.9448261857032776
493,base_es,0.9400009512901306
493,tf_es,0.9199522137641907
494,base_tf,0.9385186433792114
494,base_es,0.9342202544212341
494,tf_es,0.9108005166053772
495,base_tf,0.916772723197937
495,base_es,0.9255173802375793
495,tf_es,0.9142053723335266
496,base_tf,0.9347134232521057
496,base_es,0.9274396300315857
496,tf_es,0.9263353943824768
497,base_tf,0.9025111794471741
497,base_es,0.9112560153007507
497,tf_es,0.8770596385002136
498,base_tf,0.9545127749443054
498,base_es,0.9551544785499573
498,tf_es,0.9419190883636475
499,base_tf,0.9165003299713135
499,base_es,0.9070389866828918
499,tf_es,0.8907677531242371
500,base_tf,0.9026727676391602
500,base_es,0.9272529482841492
500,tf_es,0.8412166237831116
